  -1.5006511079064417E+12  8.3144726778523995E+21 -1.6253682243641505E+09 -8.3144726198935851E+32 -1.2471714144355310E+05  8.3144725909142241E+18 -8.3144726302929250E+29  4.3417008012489095E+07 -4.4454792791923880E+16
  -1.4815063270456968E+12  6.6044204167822605E+21 -1.6062234437285111E+09 -5.2460775650013285E+32 -1.2471714133100073E+05  6.6044203298439823E+18 -5.2460775742660172E+29  4.3798790456934109E+07 -4.2475667470435944E+16
  -1.4623615461460947E+12  5.2460776229601542E+21 -1.5870786631122997E+09 -3.3100511693503620E+32 -1.2471714118930478E+05  5.2460775360218235E+18 -3.3100511956337334E+29  4.3417904188645341E+07 -2.7833236007010528E+16
  -1.4432167651975757E+12  4.1671075893929742E+21 -1.5679338825205483E+09 -2.0885010959068497E+32 -1.2471714101092101E+05  4.1671075024546693E+18 -2.0885010999795455E+29  4.3380004859951690E+07  2.4397541893113280E+16
  -1.4240719841874741E+12  3.3100512273091778E+21 -1.5487891019595912E+09 -1.3177551054173648E+32 -1.2471714078634903E+05  3.3100511403709645E+18 -1.3177551035856015E+29  4.3321462176481545E+07 -1.0611352017984628E+15
  -1.4049272030998384E+12  2.6292671601559308E+21 -1.5296443214373939E+09 -8.3144726198935531E+31 -1.2471714050362921E+05  2.6292670732176097E+18 -8.3144726223399009E+28  4.3753377508133829E+07 -1.2628793756430042E+15
  -1.3857824219146035E+12  2.0885011538656840E+21 -1.5104995409640045E+09 -5.2460775650013364E+31 -1.2471714014770676E+05  2.0885010669274399E+18 -5.2460775595593924E+28  4.3503999971815914E+07 -6.2588846465143610E+15
  -1.3666376406064893E+12  1.6589554466902484E+21 -1.4913547605520504E+09 -3.3100511693503677E+31 -1.2471713969962666E+05  1.6589553597519995E+18 -3.3100511675190815E+28  4.3413393195112109E+07  5.0549428874859156E+14
  -1.3474928591436826E+12  1.3177551633761860E+21 -1.4722099802174425E+09 -2.0885010959068517E+31 -1.2471713913552664E+05  1.3177550764379341E+18 -2.0885010972771002E+28  4.3458208307366632E+07 -3.2981276796709516E+13
  -1.3283480774861299E+12  1.0467301446439080E+21 -1.4530651999802079E+09 -1.3177551054173632E+31 -1.2471713842536765E+05  1.0467300577056481E+18 -1.3177551047756091E+28  4.3419210387647718E+07 -3.0486114686603469E+14
  -1.3092032955834060E+12  8.3144731994818111E+20 -1.4339204198655586E+09 -8.3144726198935779E+30 -1.2471713753133008E+05  8.3144723300991795E+17 -8.3144726199880623E+27  4.3468700881802633E+07 -2.0666835455246912E+14
  -1.2900585133720308E+12  6.6044209384116742E+20 -1.4147756399052358E+09 -5.2460775650013308E+30 -1.2471713640580341E+05  6.6044200690290278E+17 -5.2460775605684266E+27  4.3456148155802473E+07 -1.2777639321512702E+14
